id,first_name,last_name,position,team_id
4196885,Tadija,Dragicevic,F,20
451,Evan,Turner,G-F,18
18041884,Asante,Gist,,30
50823,Jemerrio,Jones,F,14
17896079,Rokas,Jokubaitis,G,20
3547286,Cassius,Winston,G,30
46392446,Jack,Parkinson,,49
46409549,Perry,Warbington,,23
207,Willy,Hernangomez,C,19
46408517,Talvin,Skinner,,21
50927,Kendrick,Nunn,G,30
46403302,Roland,West,,30
46403314,Craig,Spitzer,,5
588,Alex,English,,7
711,Stephen,Thompson,,22
789,Joe,Courtney,,5
1064,Devin,Gray,,26
1108,Derek,Anderson,G,6
1204,Charles,R. Jones,,5
1326,Slava,Medvedenko,,14
2198,Brandon,Paul,,27
2610,Larry,Spriggs,,11
666837,Norvel,Pelle,F,29
666460,Ky,Bowman,G,10
326,E'Twaun,Moore,G,22
18170949,Giorgos,Kalaitzakis,,17
253,Enes,Kanter,C,11
46389693,Joe,Fabel,,44
223,Serge,Ibaka,F-C,17
46392453,Bob,Lavoy,,49
46395596,Maurice,Stokes,,26
46405400,Gary,Zeller,,30
46405390,Dave,Sorenson,,6
46409554,Phil,Sellers,,9
464,Lonnie,Walker IV,G,14
46408530,Jim,Creighton,,1
135,PJ,Dozier,G-F,26
862,Ben,Coleman,,9
1045,Othella,Harrington,,11
1243,Cal,Bowdler,,1
1577,Antonio,Burks,,15
1749,Courtney,Sims,,12
1852,Marcus,Landry,,20
2302,Ray,Williams,,20
2605,Al,Wood,,1
2667,Steve,Stipanovich,,12
2676,Mark,Jones,,3
453,Ekpe,Udoh,C-F,29
4197076,Nikola,Radicevic,G,9
46389620,Howie,Dallmar,,10
46393475,Jake,Fendley,,9
46405383,Cliff,Williams,,9
139,Kris,Dunn,G,29
46399199,Robert,Nordmann,,26
666748,Cody,Martin,F,4
3547241,Killian,Hayes,G,9
46397632,Elgin,Baylor,,14
46403275,Neil,Johnson,,20
38017733,A.J.,Green,G,17
620,Tyrone,Hill,,10
631,Kurt,Rambis,,24
919,Dontonio,Wingfield,,21
942,Michael,Finley,,24
948,Rasheed,Wallace,,30
1046,Randy,Livingston,,11
1237,Baron,Davis,,4
1334,David,Vanterpool,,30
2067,Chris,Babb,,2
2916,Bob,Hansen,,26
2996,Sam,Perkins,,14
17896110,Matt,Lewis,G,18
4196865,Renaldas,Seibutis,G,6
17895815,Quinton,Rose,G-F,20
1280857,Kevin,Hervey,F,21
666963,Nigel,Williams-Goss,G,29
17896111,Brandon,Rachal,G,3
433,Caleb,Swanigan,F,25
17895746,Justin,Robinson,F,27
46390235,Jack,Toomay,,43
46390770,Odie,Spears,,37
46390817,Jack,Eskridge,,46
46407004,Ernie,DiGregorio,,13
226,Joe,Ingles,F,17
46405406,Tom,Payne,,1
46394017,Jack,McCloskey,,10
101,John,Collins,F-C,1
3547239,LaMelo,Ball,G,4
46397126,Win,Wilfong,,1
46397645,Archie,Dees,,26
956,Alvin,Heggs,,11
1198,Antawn,Jamison,,10
1216,Lamar,Odom,F,13
1394,Mike,James,,16
1416,Tayshaun,Prince,,9
1435,Reggie,Evans,F,21
1522,Matt,Barnes,,13
2212,Jacob,Pullen,,23
2238,Jerome,Whitehead,,13
2531,Butch,Carter,,14
2895,Derrick,Coleman,,3
2921,Rory,Sparrow,,26
17896091,D.J.,Carton,G,4
222,Chandler,Hutchison,F,24
11,Justin,Anderson,G-F,12
46391409,Floyd,Volker,,50
46393480,Jim,Slaughter,,45
46396112,Bob,Burrow,,26
46405454,Herb,White,,1
46409595,Marshall,Rogers,,10
46397121,Rod,Hundley,,14
38017709,Christian,Braun,G,8
498,John,Salley,,9
584,Ian,Lockhart,,24
922,Juwan,Howard,,30
1200,Felipe,Lopez,,15
1226,Shawn,Marion,G,24
1290,Hedo,Turkoglu,,26
1604,Wayne,Simien,,16
1632,Chris,Taft,,10
1878,Armon,Johnson,,25
2273,Kevin,Porter,,30
2392,Marques,Johnson,,17
2630,Rob,Williams,,8
2960,Jerrod,Mustaf,,20
2983,Reggie,Williams,,27
365,Patrick,Patterson,F,25
17896085,Chris,Smith,F,9
46396111,Willie,Naulls,,20
46400203,John,Barnhill,,1
46401255,Ron,Bonham,,2
46393987,John,Pilch,,14
191,Tim,Hardaway Jr.,G,7
403,Terry,Rozier,G,4
46397117,Woody,Sauldsberry,,10
158,Dorian,Finney-Smith,F,3
58,Chris,Boucher,F,28
666423,RJ,Barrett,F-G,20
666960,Lindell,Wigginton,G,17
46403320,Dave,Lattin,,10
690,Lanard,Copeland,,13
992,Corey,Beck,,4
1928,Travis,Leslie,,13
1958,Mychel,Thompson,,6
2002,Maalik,Wayns,,23
2045,Miroslav,Raduljica,,17
2196,Mike,James,,3
2313,Tom,Owens,,25
2319,John,Gianelli,,29
2619,Rory,White,,24
2788,Michael,Jackson,,26
3080,Charles,Smith,,2
478,C.J.,Williams,G,3
46389590,George,Senesky,,10
46389692,Henry,Pearcy,,40
46393476,Wally,Osterkorn,,23
46404378,Brian,Heaney,,30
46401242,Jerry,Greenspan,,23
46393993,Paul,McConnell,,1
46393994,Al,Masino,,1
46393999,Don,Henriksen,,45
296,Boban,Marjanovic,C,11
497,Michael,Ansley,,22
927,Ryan,Lorthridge,,10
1259,Lari,Ketner,,5
1409,Ryan,Humphrey,,22
1842,Lester,Hudson,,2
1900,Trevor,Booker,,30
2165,Nicolas,Brussino,,7
2289,Jack,Givens,,1
2389,Junior,Bridgeman,,17
2506,Alan,Hardy,,14
2554,Jeff,Wilkins,,29
4196817,Milos,Vujanic,G,24
46389579,Don,Martin,,38
46390222,Zigmund,Mihalik,,44
666831,Eric,Paschall,F,18
46390760,Jim,Pollard,,14
46396094,Richard,Atha,,20
349,Jusuf,Nurkic,C,25
46401761,Jeff,Mullins,,1
75,Reggie,Bullock,G-F,7
15,Giannis,Antetokounmpo,F,17
405,D'Angelo,Russell,G,14
504,Randy,Breuer,,18
598,Jeff,Hornacek,,24
691,LeRon,Ellis,,13
747,Stephen,Howard,,29
855,Aaron,Williams,,29
953,Lawrence,Moten,,15
1303,Morris,Peterson,,28
1401,Tremaine,Fowlkes,,13
1645,Shavlik,Randolph,,23
1724,Will,Blalock,,9
1890,Jeremy,Evans,,29
1919,Jerel,McNeal,,19
2111,Mitch,McGary,,21
2387,Dave,Meyers,,17
2950,Johnny,Newman,,4
2997,Terry,Teagle,,14
3090,Jaron,Blossomgame,,11
666757,Luke,Maye,F,17
1557,Anderson,Varejao,,6
17895715,Steffon,Mitchell,F,8
46389627,Bob,Gantt,,42
46399703,Chuck,Osborne,,23
100,Jordan,Clarkson,G,29
46394000,Dick,Bunt,,45
177,Aaron,Gordon,F,8
533,Bill,Laimbeer,,9
791,Melvin,Newbern,,9
818,Shawn,Bradley,,23
1215,Jumaine,Jones,,23
1363,Rodney,White,,9
1474,Willie,Green,,23
1693,Walter,Herrmann,,4
2295,Geoff,Huston,,20
2303,Sly,Williams,,20
2418,Gus,Bailey,,30
2660,Mike,Wilson,,30
2779,Nikita,Wilson,,25
2932,Scott,Williams,,5
2958,Eddielee,Wilkins,,20
45947,Donte,Grantham,,13
17957861,JT,Thor,,4
3547300,Sean,McDermott,F,15
46389628,Ariel,Maughan,,40
46391325,Donald,Smith,,14
46391341,Al,Lucas,,2
46406955,Dennis,Stewart,,30
46405395,Jeff,Webb,,17
130,Spencer,Dinwiddie,G,3
46401254,Happy,Hairston,,26
46398669,Dave,Budd,,20
46408518,Al,Eberhard,,9
46408508,Cliff,Pondexter,,5
46408533,Rod,Derline,,21
491,Cody,Zeller,C,16
17896060,Sam,Hauser,F,2
1138,James,Collins,,13
1149,Rashard,Lewis,,21
1563,Jared,Reiner,,5
1597,Francisco,Garcia,,26
1613,Boniface,Ndong,,13
1793,Lance,Allred,,6
1864,Marcus,Thornton,,19
1916,Chris,Johnson,,25
2429,Dennis,Johnson,,21
2441,Mike,Newlin,,3
2546,Scott,Lloyd,,7
2621,Brook,Steppe,,26
2721,Carl,Henry,,26
3052,Anthony,Bonner,,26
4197074,Satnam,Singh,C,15
666726,Mathias,Lessort,F,20
46389576,Don,Putman,,38
17895749,Tyler,Hagedorn,F,14
46389667,Coulby,Gunther,,44
46391931,Ward,Gibson,,48
46399185,Walt,Bellamy,,30
46405450,Chuck,Lowery,,17
46409557,Chuck,Williams,,13
3547267,Isaiah,Stewart,F-C,9
46403287,Bill,Melchionni,,23
46403316,Dennis,Hamilton,,14
17896024,Herbert,Jones,F,19
494,Michael,Smith,,2
508,Glen,Rice,,16
582,Frank,Brickowski,,17
799,Anfernee,Hardaway,,22
1109,Brevin,Knight,,6
1820,Walter,Sharpe,,9
1868,Cedric,Jackson,,6
2566,Clarence,Kea,,7
2160,Isaiah,Whitehead,,9
17895723,Justin,Jaworski,G,1
17895999,Jordan,Bowden,G,3
234,Josh,Jackson,F,26
17,Carmelo,Anthony,F,14
46390228,Andy,Phillip,,37
666486,Devontae,Cacok,F-C,27
46390765,Bobby,Wanzer,,26
17896028,Greg,Brown III,F,25
46406975,Scott,English,,24
378,Kristaps,Porzingis,F-C,30
115,Stephen,Curry,G,10
46397630,Hal,Greer,,23
46403273,Wayne,Molis,,20
46403299,Stan,McKenzie,,30
46413078,Kim,Anderson,,25
599,Jerome,Kersey,,25
752,LaPhonso,Ellis,,8
1321,Terrance,Roberson,,4
2256,Eric,Fernsten,,2
2373,Sonny,Parker,,10
2416,Mike,Gale,,27
3063,Paul,Mokeski,,10
4196923,Chukwudiebere,Maduabum,F,6
9338307,Malik,Fitts,F,2
46390239,Johnny,Ezersky,,43
46390775,Mike,Novak,,26
46391430,Ed,Bartels,,50
46394531,Joe,Smyth,,45
46405398,Joe,Cooke,,6
46406976,John,Brisker,,21
18678058,Jordan,Goodwin,,30
46399188,Tom,Meschery,,10
176,Rudy,Gobert,C,18
3547294,Kenyon,Martin Jr.,F,11
38017719,Dalen,Terry,F,5
32,Keita,Bates-Diop,F,27
521,Doug,West,,18
561,Avery,Johnson,,8
619,Walter,Davis,,8
950,Gary,Trent,,25
1272,Calvin,Booth,,30
1284,Ruben,Wolkowyski,,21
1904,Kevin,Seraphin,,30
1966,DeAndre,Liggins,,22
2115,Larry,Drew II,,23
2182,Okaro,White,,16
2197,Matt,Williams Jr.,,16
2452,Dave,Twardzik,,25
2492,Lawrence,Boston,,30
2541,Jamesearl,Ray,,8
2584,Kevin,McKenna,,14
2687,Chuck,Aleksinas,,10
2705,Dale,Wilkinson,,9
2743,Chris,McNealy,,20
2188,Jarrod,Uthoff,,30
17896005,Emmitt,Williams,F,21
17896006,Anthony,Cowan Jr.,G,15
46389582,Bob,Doll,,38
17896082,Aamir,Simms,F,20
52,Trevon,Bluiett,G-F,6
46390761,Bill,Calhoun,,26
46395571,Chuck,Grigsby,,20
46398163,Bob,Anderegg,,20
204,Gordon,Hayward,F,4
17896116,Terry,Taylor,G,5
46405415,Clarence,Glover,,2
46400206,Len,Chappell,,23
136,Goran,Dragic,G,17
613,Ed,Nealy,,24
707,Bob,McCann,,9
1498,Torraye,Braggs,,11
1598,Ronnie,Price,,26
1753,Mustafa,Shakur,,26
1891,Gary,Forbes,,8
1954,Jan,Vesely,,30
2039,Peyton,Siva,,9
2257,Jeff,Judkins,,2
2317,Greg,Deane,,29
2824,Jim,Rowinski,,9
4196867,Giorgos,Printezis,F,27
4196835,Sergei,Lishouk,F,11
4196842,Axel,Hervelle,F,20
46391410,Joe,Holland,,49
83,Clint,Capela,C,1
46406959,Phil,Hankinson,,2
46400221,Gene,Wiley,,14
3547269,Immanuel,Quickley,G,20
3547274,Tre,Jones,G,27
46408007,Jim,Garvin,,13
3089,Gary,Trent Jr.,,28
809,Chris,Mills,,6
1236,Chucky,Atkins,,22
1419,Juan,Dixon,,30
1533,Jameer,Nelson,,22
1851,Jordan,Hill,,20
2137,Jordan,Mickey,,2
2170,Malcolm,Delaney,,1
2259,Nate,Archibald,,2
2285,Armond,Hill,,1
2369,John,Lucas,,10
2576,Charlie,Davis,,30
2625,Darren,Tillis,,2
2645,Jim,Johnstone,,27
2815,Ramon,Rivas,,2
4197230,Issuf,Sanon,G,30
46390225,"Bear,",The,,45
46389618,Ben,Scharnus,,39
46391361,Leo,Barnhorst,,37
46393483,Mel,Hutchins,,1
46394514,Blaine,Denning,,45
275,Meyers,Leonard,F-C,17
666476,Moses,Brown,C,3
46408537,Steve,Jones,,25
344,Georges,Niang,F,23
399,Mitchell,Robinson,C,20
694,Charles,Shackleford,,23
893,Henry,Turner,,26
1139,Anthony,Parker,,23
1554,David,Harrison,,12
1590,Jackie,Butler,,20
1963,Ryan,Reid,,21
2477,Earl,Monroe,,20
2542,Ronnie,Lester,,5
2783,Martin,Nessley,,13
2803,Eric,White,,13
2826,Randy,Allen,,26
3032,Andrew,Lang,,24
2190,Isaiah,Taylor,,28
4196828,Xue,Yuyang,F-C,8
17895835,Bennie,Boatwright,F,12
46389594,Lee,Knorek,,20
46389621,Al,Brightman,,2
46391413,George,Sobek,,51
46405457,Barry,Yates,,23
812,Nick,Van Exel,,14
920,Aaron,Swinson,,24
1665,Noel,Felix,,21
1677,Randy,Foye,,18
1682,Paul,Davis,,13
1969,Jerry,Smith,,3
2234,Andre,Ingram,,14
2321,Pete,Maravich,,29
2543,Tony,Price,,13
2579,Gene,Banks,,27
2633,Marc,Iavaroni,,23
2959,Gerald,Wilkins,,20
4196965,Izzet,Turkyilmaz,F,8
666570,Robert,Franks,F,7
46391426,Ed,Leede,,2
46407000,Justus,Thigpen,,9
46404342,Johnny,Warren,,20
27,Lonzo,Ball,G,5
38017707,JD,Davison,G,2
596,Jeff,Grayer,,17
783,Marlon,Maxey,,18
911,Carlos,Rogers,,10
937,Charles,Claxton,,2
1195,Tyson,Wheeler,,8
1494,Francisco,Elson,,8
1560,Bernard,Robinson,,4
1658,Sean,Banks,,19
1934,Terrel,Harris,,16
2103,Drew,Gordon,,23
2493,Lynbert,Johnson,,10
2703,Terence,Stansbury,,12
2750,Mo,Martin,,8
17553949,Tim,Williams,F,10
666598,Hassani,Gravett,G,22
666672,Justin,James,G-F,19
17895743,Jo,Lual-Acuil Jr.,C,24
46390791,Jack,Smiley,,9
12,Kyle,Anderson,F,18
666762,Jalen,McDaniels,F,23
356,Josh,Okogie,G,24
46411086,Mark,Crow,,3
534,William,Bedford,,9
743,Elmore,Spencer,,13
941,Chris,Carr,,24
1242,Jason,Terry,,1
1335,Steve,Goodrich,,5
1614,Johan,Petro,C,21
1844,AJ,Price,,12
2134,Luis,Montero,,25
2665,Leroy,Combs,,12
2672,Leo,Rautins,,23
2706,Jay,Murphy,,13
2732,Kenny,Green,,30
666808,Zach,Norvell Jr.,G,27
4196999,Janis,Timma,F,22
3547284,Karim,Mane,G,18
666755,Dakota,Mathias,G,15
17554003,RJ,Nembhard Jr.,G,6
46390785,Andy,Duncan,,26
46395050,Jackie,Moore,,10
46401262,Mccoy,McLemore,,10
46394013,Bill,Mlkvy,,10
17896017,Matt,Ryan,F,18
17896063,Jericho,Sims,F,20
526,Tom,Tolbert,,10
1191,Paul,Grant,,18
1650,Alex,Scales,,27
1668,Anthony,Grundy,,1
1754,Julian,Wright,,19
1881,Pooh,Jeter,,26
2027,Henry,Sims,,19
2066,Adonis,Thomas,,22
2327,John,Shumate,,9
2558,Keith,McCord,,30
2571,Roger,Burkman,,5
3053,Dale,Ellis,,21
666714,Terry,Larrier,F,13
4196816,Mladen,Sekularac,G,10
446,Anthony,Tolliver,F,19
666976,Justin,Wright-Foreman,G,30
46389623,Jerry,Fleishman,,10
46391936,John,Chaney,,51
46395043,Bob,Peterson,,1
46395584,Ed,Conlin,,23
46396107,Johnny,McCarthy,,26
46403818,Lloyd,Dove,,9
24,Marvin,Bagley III,F,9
38017696,Nikola,Jovic,F,16
531,Dennis,Scott,,22
595,Lance,Blanks,,9
627,Alvin,Robertson,,17
1383,Joe,Crispin,,14
1555,John,Edwards,,12
1575,Horace,Jenkins,,9
1672,Chris,Quinn,,16
2173,Stephen,Zimmerman,,22
2326,Jim,McElroy,,9
2607,Steve,Hayes,,27
2641,Steve,Lingenfelter,,30
2708,Earl,Jones,,14
2720,Steve,Harris,,11
2964,Patrick,Ewing,,20
17553942,Dru,Smith,G,16
4196843,Cenk,Akyol,G,24
4196850,Lior,Eliyahu,F,10
3547262,Jahmi'us,Ramsey,G,26
46390810,Brady,Walker,,43
38017649,Julian,Champagnie,F,27
38017656,Scotty,Pippen Jr.,G,14
528,Byron,Irvin,,30
535,Ricky,Pierce,,17
860,Harold,Ellis,,13
891,Khalid,Reeves,,16
973,Marques,Bragg,,18
1227,James,Posey,F,8
1328,Andy,Panko,,1
1348,Jason,Collins,,3
1389,Chris,Andersen,,8
1415,Frank,Williams,,20
1450,Guy,Rucker,,10
1931,Jeremy,Tyler,,10
1945,Cory,Higgins,,4
2065,Vander,Blue,,2
2181,Pierre,Jackson,,7
2315,Ben,Poquette,,29
2398,Bob,Wilkerson,,8
2435,Paul,Silas,,21
2627,Chris,Engler,,10
2700,Willie,White,,8
2774,Joe,Binion,,25
2893,Chris,Dudley,,3
666637,Ahmed,Hill,G,4
331,Johnathan,Motley,F,13
46390211,Tom,Callahan,,43
46389600,Adolph,Hoefer,,2
666788,Juwan,Morgan,F,2
46390241,Dick,Holub,,20
46409559,Eddie,Owens,,13
306,JaVale,McGee,C,7
46409593,Mike,Barr,,26
147,Drew,Eubanks,F,25
38017507,Andrew,Nembhard,G-F,12
46408527,Earl,Williams,,24
261,Luke,Kornet,F-C,2
166,Wenyen,Gabriel,F,14
679,Sean,Green,,12
775,Eric,Anderson,,20
898,Derrick,Alston,,23
1057,Mark,Hendrickson,,23
1146,William,Cunningham,,29
1393,Samuel,Dalembert,,23
1437,Marcus,Haislip,,17
2340,Calvin,Natt,,3
2347,Bill,Willoughby,,6
2440,Wally,Walker,,21
2479,Phil,Smith,,10
2684,Brant,Weidner,,27
488,Guerschon,Yabusele,F,2
4196808,Roberto,Duenas,C,16
4196886,Maarty,Leunen,F,12
183,Jerian,Grant,G,30
46390205,Pete,Lalich,,39
4196801,Aurelijius,Zukauskas,C,17
46389585,Chuck,Gilmur,,37
46391342,Darrell,Brown,,45
46393471,Lew,Hitch,,14
46393492,Ed,Dahler,,10
46395578,Chuck,Mencel,,14
46400733,Gus,Johnson,,30
46405434,Greg,Fillmore,,20
46405413,Harvey,Marlatt,,9
46404377,Bob,Kauffman,,21
200,Tobias,Harris,F,23
46405417,Terry,Driscoll,,30
666541,Luguentz,Dort,G,21
46397636,Shellie,McMillon,,9
46397646,Andy,Johnson,,10
25,Ron,Baker,G,20
500,Mark,Eaton,,29
575,Michael,Adams,,8
655,Greg,Anthony,,20
1277,Pepe,Sanchez,,23
1342,Earl,Watson,,21
1743,Aaron,Gray,,5
1861,DaJuan,Summers,,9
2053,Shabazz,Muhammad,,18
2461,Bob,Elliott,,3
2596,Craig,Dykema,,24
2862,Craig,Ehlo,,6
2909,Ken,Bannister,,13
2973,Shawn,Kemp,,21
3012,Trevor,Wilson,,1
46390201,Ed,Kasid,,41
46391344,Slater,Martin,,14
46406962,Isaac,Stallworth,,21
68,Troy,Brown Jr.,F,14
666682,Keldon,Johnson,F,27
46402264,Billy,Cunningham,,23
46397115,Pat,Dunn,,10
46397641,Bennie,Swain,,2
38017718,Buddy,Boeheim,F,9
666609,Rui,Hachimura,F,14
38017690,Shaedon,Sharpe,G,25
38017679,Jaden,Hardy,G,7
1593,Andrew,Bogut,F,10
965,Antonio,McDyess,,8
1307,Ruben,Garces,,24
1695,Solomon,Jones,,1
1799,Rudy,Fernandez,,25
1853,Austin,Daye,,9
2716,Dirk,Minniefield,,6
2741,Claude,Gregory,,30
2139,RJ,Hunter,,2
109,Allen,Crabbe,G-F,18
17896102,Mitch,Ballock,G,6
17896016,Jaire,Grayer,G,22
24489241,Cameron,McGriff,F,25
264,Rodions,Kurucs,F,17
46390245,Carl,Braun,,20
46390754,Elmer,R.,,45
46389646,Johnny,Norlander,,42
46391330,Andy,Tonkovich,,43
46392458,Herb,Scherer,,1
185,Draymond,Green,F,10
666633,Tyler,Herro,G,16
567,Isiah,Thomas,,9
864,Reggie,Jordan,,14
1082,Stevin,Smith,,7
1283,Desmond,Mason,G,21
1288,Eduardo,Najera,F,7
1440,Rasual,Butler,,16
1731,Justin,Williams,,26
1796,JJ,Hickson,,6
1883,Lazar,Hayward,,18
1892,Jordan,Crawford,,1
2345,Ralph,Simpson,,3
2407,Walt,Frazier,,6
2470,John,Olive,,13
2678,Mike,Gibson,,30
2738,Voise,Winters,,23
2841,Nate,Johnston,,29
1936,Jeremy,Pargo,,10
454,Tyler,Ulis,G,26
2194,Josh,Magette,,22
1980,Jared,Cunningham,,9
17895906,Trey,Phills,G,11
4196852,Vladimir,Veremeenko,F,13
17895988,Jon,Teske,C,15
46406967,Bill,Chamberlain,,24
46405442,Greg,Hyder,,26
46405445,Bob,Arnzen,,26
46404355,Greg,Smith,,17
46406989,Mel,Davis,,20
666821,KZ,Okpala,F,26
46400223,Tom,Stith,,20
46401244,Mel,Peterson,,30
297,Lauri,Markkanen,F,29
470,Yuta,Watanabe,G,3
46408534,Bruce,Seals,,21
643,Kevin,Lynch,,4
1031,Ike,Austin,,16
1365,Joseph,Forte,,2
1479,Boris,Diaw,,1
1769,Jamario,Moon,,28
1854,Hasheem,Thabeet,,15
1871,Othyus,Jeffers,,29
2394,Richard,Washington,,17
2428,Stan,Pietkiewicz,,13
2967,Derrick,McKey,,21
2048,Anthony,Bennett,,11
4196805,Marcelo,Nicola,F-C,25
46389569,Jim,Seminoff,,37
4196942,MIlan,Macvan,F,6
46391933,Marv,Schatzman,,45
46396101,Cliff,Hagan,,1
45,Patrick,Beverley,G,5
44477062,Jamaree,Bouyea,G,30
46403271,Dorie,Murrey,,9
46403317,Cliff,Anderson,,14
17896032,Kai,Jones,F-C,4
611,Jack,Sikma,,17
742,Corey,Williams,,5
889,Tom,Hovasse,,1
1125,Rick,Brunson,,25
1405,Omar,Cook,,2
1744,Sean,Williams,,3
1763,Glen,Davis,,2
2201,Gian,Clavell,,7
2796,Billy,Donovan,,20
2889,Randy,Wittman,,12
3081,David,Wingate,,27
323,Naz,Mitrou-Long,G,12
17895730,Anas,Mahmoud,C,28
466,Tyrone,Wallace,G,19
1983,Tyler,Zeller,,27
46390774,Leo,Klier,,9
46390816,Lionel,Malamed,,46
46390827,Tom,Kelly,,2
46405382,Rod,Knowles,,24
46401261,Wali,Jones,,30
380,Norman,Powell,F-G,13
666713,Romeo,Langford,G,27
3547207,Jordan,Nwora,F,12
3547249,Precious,Achiuwa,F,28
46408528,Henry,Dickerson,,9
17896045,Corey,Kispert,F,30
42097199,Jared,Rhoden,G,9
565,John,Battle,,1
728,Tony,Bennett,,4
808,Dino,Radja,,2
1159,Matt,Harpring,,22
1359,Oscar,Torres,,11
1649,Rawle,Marshall,,7
2016,Scott,Machado,,11
2502,Mike,Niles,,24
2562,Frankie,Sanders,,26
2696,Lancaster,Gordon,,13
3059,Dan,O'Sullivan,,29
17895701,D.J.,Funderburk,F,29
46390219,Nat,Frankel,,44
3547283,Markus,Howard,G,8
46391353,Clint,Wager,,9
46406454,Gary,Suiter,,6
46406965,Vester,Marshall,,21
46401263,Bud,Koper,,10
46409585,Steve,Green,,12
17896065,Josh,Giddey,G,21
867,Bill,Edwards,,23
959,Travis,Best,,12
1092,Danny,Fortson,,8
1252,William,Avery,,18
1311,Jamal,Robinson,,16
1935,Mickell,Gladness,,16
1974,D.J.,Kennedy,,6
1977,Diamon,Simpson,,11
2020,Quincy,Acy,,28
2264,Mike,Dunleavy,,11
2496,Carl,Nicks,,8
2891,Rik,Smits,,12
2965,Mark,Bryant,,25
50737,Billy,Garrett,G-F,20
666607,Marko,Guduric,G,15
425,Zhaire,Smith,G,23
17895712,Giorgi,Bezhanishvili,F,8
9051997,Armoni,Brooks,G,28
46391390,Al,Cervi,,23
46393486,Nate,DeLong,,1
4197356,Leandro,Bolmaro,F,29
46399702,Jimmy,Darrow,,1
46400226,Paul,Hogue,,20
221,Kevin,Huerter,G,26
17895967,Isaiah,Todd,F,30
38017684,Jabari,Smith Jr.,F,11
577,Bimbo,Coles,,16
738,Robert,Horry,,11
970,Jerome,Allen,,18
1280,Stephen,Jackson,F,3
1541,Josh,Smith,,1
1959,Lavoy,Allen,,23
2018,Viacheslav,Kravtsov,,9
2040,Tony,Mitchell,,9
2064,Shane,Larkin,,7
2114,Elijah,Millsap,,29
2519,Brett,Vroman,,29
2580,Bobby,Cattage,,29
3033,Bart,Kofoed,,10
4197066,Cady,Lalanne,C-F,27
46389572,Aubrey,Davis,,38
46389588,Mickey,Rottner,,37
46391374,Dee,Gibson,,1
46392445,Jim,Nolan,,10
46395037,Gene,Dyker,,1
46395044,Jim,Phelan,,10
666564,Bruno,Fernando,F,1
666969,Zion,Williamson,F,19
46403301,Johnny,Jones,,2
712,Jeff,Ruland,,23
786,Radisav,Curcic,,7
1201,J.R.,Henderson,,15
1317,Jake,Voskuhl,,5
1376,Eddy,Curry,,5
1664,James,Lang,,1
1739,Luis,Scola,,11
1777,Aaron,Brooks,,11
2084,James,Young,,2
2085,Lucas,Nogueira,,28
2282,Henry,Bibby,,23
2722,David,Cooke,,26
2989,A.C.,Green,,14
4197162,Aleksandar,Vezenkov,F,6
17553982,Tres,Tinkle,F,14
11755528,Elijah,Bryant,G,17
2164,Semaj,Christon,,8
3547296,Ty-Shon,Alexander,G,24
46390246,Mel,Thurston,,43
46390812,Bruce,Hale,,9
46399701,Ron,Horn,,1
46398663,George,Lee,,9
31890572,Gabe,York,G,12
407,Dario,Saric,F,21
46408539,Connie,Norman,,23
592,Charles,Jones,,30
662,Chris,Gatling,,10
1133,Rusty,LaRue,,5
1140,Jason,Lawson,,22
1271,Derrick,Dial,,27
1594,Deng,Gai,,23
1730,Kelenna,Azubuike,,10
1971,Justin,Dentmon,,27
2582,Elston,Turner,,7
2637,Rickey,Williams,,29
2661,Scooter,McCray,,21
2712,Michael,Young,,24
2904,Tate,George,,3
2980,David,Greenwood,,27
82,Isaiah,Canaan,G,18
99,Ian,Clark,G,19
666894,Chris,Silva,F,7
17895697,Asbjorn,Midtgaard,C,22
46391411,Bob,Brannum,,51
46395042,Frank,Reddout,,26
46395060,Gene,Shue,,20
46400734,Larry,Siegfried,,2
46406994,Mike,D'Antoni,,26
46404333,Rich,Johnson,,2
46400210,Ben,Warley,,23
46404881,Craig,Raymond,,23
3547287,Desmond,Bane,G,15
38017694,Jalen,Duren,C,9
38017732,Kenneth,Lofton Jr.,F,15
616,Felton,Spencer,,18
732,Walt,Williams,,26
991,Rastko,Cvetkovic,,8
1253,Rick,Hughes,,7
1480,Travis,Hansen,,1
1579,Luis,Flores,,10
1595,Josh,Powell,,7
2010,Doron,Lamb,,17
2367,Clifford,Ray,,10
2379,Marlon,Redmond,,26
2385,Scott,Wedman,,26
2483,Al,Skinner,,23
2538,Wally,Rank,,13
2595,Mike,McGee,,14
2652,John,Greig,,21
2831,Ed,Horton,,30
17895818,Matur,Maker,F,8
17553986,Ade,Murkey,G,26
4196836,Christian,Drejer,F,3
46390766,Joe,Graboski,,37
46391372,Andy,O'Donnell,,45
46391401,Harry,Donovan,,20
46391415,Jack,Burmaster,,51
184,Danny,Green,G-F,6
46400742,Tom,Hoover,,20
46406969,Slick,Watts,,21
46405437,Curtis,Perry,,17
249,Tyus,Jones,G,15
46401259,Willis,Reed,,20
462,Moritz,Wagner,C,22
46402259,Jim,Washington,,1
43516144,Donovan,Williams,G,1
499,Dan,Schayes,,17
748,Byron,Houston,,10
1034,Todd,Fuller,C,10
1332,Art,Long,,26
1351,Steven,Hunter,,22
1528,Sasha,Vujacic,,14
1548,Andris,Biedrins,,10
1742,Darius,Washington,,27
